Title	Url	Category
Cả dân làng vui mừng khi nhận được 1 món quà rất ý nghĩa trong cuộc đời này. Tập 185	https://www.youtube.com/watch?v=iS8aw6i3iPc	Hoạt động cộng đồng
"“Gạo không đủ ăn, áo không đủ mặc” sống trong CĂN CHÒI RÁCH khi chồng qua đời. Tập 455"	https://www.youtube.com/watch?v=EtyJoUD9mOE	Cuộc sống khó khăn
“SỐNG TRONG CĂN CHÒI DỘT NÁT” phải nhổ CỦ KHOAI ĐỘC HẠI để có tiền nuôi con. Tập 446	https://www.youtube.com/watch?v=YhwwdN2OdZE	Gia đình có con nhỏ
Đứa trẻ ĐÁNG THƯƠNG...DỊ TẬT vì không được như bao ĐỨA TRẺ khác. Tập 20	https://www.youtube.com/watch?v=KvWFViMApQo	People with Disabilities
Cuộc sống nghèo khổ trong CĂN CHÒI VỊT của 3 mẹ con trong rừng núi. Tập 429	https://www.youtube.com/watch?v=2FjkJ7TUeHg	Cuộc sống khó khăn
“NGHÈO CÒN GẶP CÁI EO” chú NGHI bị kẻ lạ mặt trộm xe ngay giữa ban ngày. Tập 498	https://www.youtube.com/watch?v=K0ezrTd8Qao	Cuộc sống khó khăn
Bốn mẹ con sống ẨN DANH trong căn chòi nhỏ trên đỉnh núi cao. mỗi ngày ăn rau rừng để sống. Tập 224	https://www.youtube.com/watch?v=6b5iIjZ_ajI	Gia đình có con nhỏ
BÀ CON NGHÈO KHỔ VUI MỪNG..Khi nhận được quà từ MẠNH THƯỜNG QUÂN Ở MỸ về thăm. Tập 91	https://www.youtube.com/watch?v=2NvNGkUVtQg	Hoạt động cộng đồng
CỤ BÀ LỦI THỦI một mình..sống trong cánh rừng có gì ăn đó sống qua ngày. Tập 72	https://www.youtube.com/watch?v=43cDOiSzcug	Sống một mình
“MỪNG RỚT NƯỚC MẮT” dù ở căn chòi ĐỔ NÁT nhưng vẫn có gà để làm điểm tựa để phát triển. Tập 491	https://www.youtube.com/watch?v=m_77Pe-ojvM	Tất Cả Về Gà
NGƯỜI ĐÀN ÔNG SỐNG CHUNG VỚI GÀ..MƠ ƯỚC chỉ có áo mặc và dép để mang đi LƯỢM PHÂN BÒ. Tập 97	https://www.youtube.com/watch?v=vI7vcGkrPzk	Sống một mình
Chinh phục ngọn núi để tìm kiếm NGUỒN SỐNG cuối cùng cho người dân nghèo. Tập 474	https://www.youtube.com/watch?v=zhLp3U51Swg	Hệ thống cấp nước
BÀ CON NGHÈO nở nụ cười hạnh phúc khi được MTQ vượt hàng trăm km đến tặng quà. Tập 351	https://www.youtube.com/watch?v=gSDNPcNbsas	Hoạt động cộng đồng
Vào tận rừng sâu tìm kiếm cặp vợ chồng ĐÔI ĐŨA LỆCH sống trong căn chòi rách thảm thương. Tập 460	https://www.youtube.com/watch?v=sIfp7EWXma4	Cuộc sống khó khăn
"Sống trong căn chòi DỘT NÁT, người phụ nữ khóc NỨC NỞ vì quá khổ. Tập 486"	https://www.youtube.com/watch?v=9dVeqqx1Lkc	Cuộc sống khó khăn
“NGHÈO RỚT MỒNG TƠI” Phải sống trong túp lều bạt đơn sơ ăn lá rừng mỗi ngày để tồn tại. Tập 387	https://www.youtube.com/watch?v=6RunubI5lfg	Gia đình có con nhỏ
Người phụ nữ khóc NỨC NỞ vui mừng khi ƯỚC MƠ đã thành sự thật. Tập 365	https://www.youtube.com/watch?v=mDcNjjltKXE	Nhà mới
"Không ai khổ bằng..CĂN CHÒI cô đơn trên vùng núi, phải ăn ĐU ĐỦ thay cơm. Tập 129"	https://www.youtube.com/watch?v=WKaH-ix9jFU	Cuộc sống khó khăn
CỤ BÀ CƯỜI TÍT MẮT. Khi nhận những món quà TÌNH THƯƠNG vào những ngày cận kề TẾT. Tập 69	https://www.youtube.com/watch?v=t0q4MKRlp3g	Người lớn tuổi
SỐNG TRONG CĂN CHÒI RÁCH NÁT TẢ TƠI..CƠM ÁO GẠO TIỀN không có phải cho con ăn ĐU ĐỦ để sống. Tập 102	https://www.youtube.com/watch?v=wGQ2_dVxVbE	Gia đình có con nhỏ
"Trẻ em miền núi được có cơ hội để đến trường, ăn được món ăn ngon nhất trong cuộc đời. Tập 355"	https://www.youtube.com/watch?v=W8SfmpICtiI	Hoạt động cộng đồng
KẺ LẠ MẶT tiếp cận CĂN CHÒI NHƯ CHUỒNG GÀ..Và mang điều BẤT NGỜ ĐẾN CHO CHỊ GÁI. Tập 76	https://www.youtube.com/watch?v=y1mWwOb-MOg	Cuộc sống khó khăn
BẤT NGỜ..CỤ BÀ hoảng sợ bật khóc liền bỏ chạy giữa trời mưa khi có người đến hỏi thăm. Tập 38	https://www.youtube.com/watch?v=NdIveN4hLvs	Người lớn tuổi
"Ở chòi CHUỒNG GÀ, Ăn lá ĐU ĐỦ, Uống nguồn nước BẨN để sinh tồn trong rừng của người nghèo. Tập 152"	https://www.youtube.com/watch?v=Tg0-QrWgDdY	Vấn đề sức khỏe
“HÀNH TRÌNH”dẫn đường ống nước sạch về cho dân làng sau nhiều năm sử dụng nguồn nước ô nhiễm.Tập 197	https://www.youtube.com/watch?v=zWy2zwhi-Wc	Hệ thống cấp nước
"Ông cụ sống ẩn mình trong rừng suốt nhiều năm, chỉ mong muốn có thịt để ăn. Tập 471"	https://www.youtube.com/watch?v=B3YBb-6u7fM	Người lớn tuổi
Bị ĐỨT THẮNG XE ĐỨNG GIỮA DỐC NÚI trên đường đến thăm cụ ông nằm in dấu lưng trên đá. Tập 344	https://www.youtube.com/watch?v=xWWpEhOT_vo	Sống một mình
XÓT XA hình ảnh cụ bà sống cô độc 65 năm trong CĂN CHÒI HAI VÁCH trên đỉnh núi cao. Tập 223	https://www.youtube.com/watch?v=J2jxefZtpUo	Người lớn tuổi
TẬN CÙNG NỖI KHỔ…không có gì mà ăn cậu bé đành phải ăn cơm trắng uống nước lã. Tập 59	https://www.youtube.com/watch?v=YSPU9GR8UcE	Gia đình có con nhỏ
NGƯỜI PHỤ NỮ KHỔ ĐẾN MỨC phải cho 2 đứa con nhỏ đi CHĂN BÒ để có tiền mua tôn dựng CĂN CHÒI ở. #227	https://www.youtube.com/watch?v=okuoOdspVqA	Gia đình có con nhỏ
"Quay trở lại nơi ở cũ của 4 mẹ con sống trong HANG ĐÁ, bất ngờ khi chứng kiến điều này. Tập 480"	https://www.youtube.com/watch?v=byFltQi9Etg	Nhà đá
TẬN CÙNG CỦA NỖI KHỔ..hai CỤ BÀ phải sống NƯƠNG TỰA vào nhau không có cái mà ăn. Tập 36	https://www.youtube.com/watch?v=ly6gkTtCd1k	People with Disabilities
Sống trong BỤI RẬM..CON THƠ khóc vì ĐÓI không có GẠO ăn. Tập 112	https://www.youtube.com/watch?v=z1UH0mSBb-8	Gia đình có con nhỏ
NGƯỜI MẸ ĐAU LÒNG KHI NGHE CON NÓI. Bạn thấy con TẬT NGUYỀN nên không chơi với con. Tập 108	https://www.youtube.com/watch?v=jDoiF2vfS7U	Vấn đề sức khỏe
Vượt đèo lội suối lên đỉnh núi cao tìm cậu nhóc 15 tuổi không biết nói gặp người lạ sợ bỏ chạy./ 212	https://www.youtube.com/watch?v=tVANz_vv0uo	People with Disabilities
Cô gái nuôi 5 đứa trẻ ở trong rừng ĐỔ MỒ HÔI HỘT khi thấy người lạ tới giành đất. Tập 239	https://www.youtube.com/watch?v=ictOMuZcnhE	Gia đình có con nhỏ
"NGƯỜI PHỤ NỮ HƠN 50 NĂM KHÔNG BIẾT TIỀN LÀ GÌ, nghèo khổ phải ăn cơm với nước lã. Tập 342"	https://www.youtube.com/watch?v=LcTi0kSh2_o	Cha mẹ đơn thân
THIẾU NỮ XINH ĐẸP oà khóc NỨC NỞ khi nhận được món quà từ trước đến giờ chưa từng nghĩ tới. Tập 142	https://www.youtube.com/watch?v=5WU6-IvBNEo	Gia đình có con nhỏ
BẤT NGỜ..BÀ CỤ đi hàng chục cây số mỗi ngày để mang lương thực về cho người con bị bệnh. Tập 26	https://www.youtube.com/watch?v=BGZAf1p1JtA	Người lớn tuổi
"XÓT XA trước cảnh 2 vợ chồng bệnh đau, phải đi mượn tiền nhưng bị ĐUỔI về. Tập 466"	https://www.youtube.com/watch?v=1ZvG8I8LgFw	Vấn đề sức khỏe
THIẾU NỮ nhỏ tuổi nhất miền núi ôm con thơ vào rừng sâu ăn lá ĐU ĐỦ để sống qua ngày. Tập 238	https://www.youtube.com/watch?v=Oa-AXK_rYNQ	Gia đình có con nhỏ
Hai mẹ con lần đầu tiên nhận được số tiền lớn trong đời không dám nhận vì sợ bị bắt. Tập 191	https://www.youtube.com/watch?v=XwSSzY4Dy74	Cuộc sống khó khăn
CHUYỆN LẠ người mẹ trẻ BẬT KHÓC NỨC NỞ khi chồng qua đời và con trai 4 năm không chịu ăn cơm.Tập 411	https://www.youtube.com/watch?v=eeAIY7S8EIA	Nhà mới
Cải thiện cửa mới cho CĂN NHÀ TÌNH THƯƠNG của bà con nghèo trên miền núi. Tập 404	https://www.youtube.com/watch?v=cG42Gexo1YI	Nhà mới
"Cuộc sống NGHÈO ĐÓI của người nghèo, và những món ăn ĐẶC BIỆT ít có ai dám ăn. Tập 469"	https://www.youtube.com/watch?v=skI0UMt1lrE	Người lớn tuổi
Vợ chồng ông lão 22 năm sống trong hang đá vui mừng vì lần đầu tiên trong đời được ăn thịt. Tập 182	https://www.youtube.com/watch?v=yKBLdicdFHY	Nhà đá
Người phụ nữ SỢ HÃI ĐỔ MỒ HÔI HỘT khi lần đầu tiên gặp người lạ và nhận được quà lớn. Tâp 214	https://www.youtube.com/watch?v=zQvo8Z7JE1s	Cuộc sống khó khăn
Người phụ nữ OÀ KHÓC khi vừa có NHÀ VÀ GÀ sau khi người chồng qua đời. Tập 451	https://www.youtube.com/watch?v=maioMpAmdgE	Cha mẹ đơn thân
TAY BẾ TAY BỒNG..Ba mẹ con ngồi giữa trưa nắng chăn dê để có tiền mua thuốc cho chồng uống. Tập 60	https://www.youtube.com/watch?v=CfJ2f9uoMJw	Vấn đề sức khỏe
Băng rừng vượt suối trao tặng Bò cho đôi vợ chồng trẻ tuổi nhất miền núi. Tập 366	https://www.youtube.com/watch?v=84ZoU1G9K7E	Gia đình có con nhỏ
KHÔNG AI KHỔ BẰNG sống trong CĂN CHÒI BAY NÓC trong rừng sâu cùng con thơ. Tập 359	https://www.youtube.com/watch?v=KIBMD7PwHkw	Gia đình có con nhỏ
BẤT NGỜ KHI THẤY CẢNH người phụ nữ ngủ chung với GÀ ăn lá rừng khi thiếu GẠO. Tập 168	https://www.youtube.com/watch?v=wz9UidIldnc	Cuộc sống khó khăn
CỤ BÀ sống cô độc trên núi..chồng mất bà phải đi chăn bò để có gạo ăn Tập 42	https://www.youtube.com/watch?v=G9zeTuT1V_A	Sống một mình
Căn chòi trú ngụ bên dưới thung lũng của người đồng bào RAGLAI.Ăn bắp quanh năm vì thiếu gạo.Tập 156	https://www.youtube.com/watch?v=wh8FdLdyy1s	Cuộc sống khó khăn
“NGƯỜI MẸ TRẺ BỒNG 3 ĐỨA CON THƠ” vào rừng sâu để sinh sống qua ngày. Tập 384	https://www.youtube.com/watch?v=T0AHBty6t1k	Gia đình có con nhỏ
Nhận được món quà vô cùng quý giá mà những người nghèo có mơ ước cũng không được. Tập 133	https://www.youtube.com/watch?v=Vd0LmugUq7A	Nhà mới
Thực hiện ước mơ của 4 mẹ con 20 năm sống trong hang đá đổi đời chỉ sau một đêm chợp mắt. Tập 181	https://www.youtube.com/watch?v=6GyZpYj9ORc	Nhà đá
“CÔ GÁI NHỎ TUỔI NHẤT MIỀN NÚI” 17 tuổi sinh con thơ mắc phải CĂN BỆNH HIỂM NGHÈO. Tập 375	https://www.youtube.com/watch?v=-_wCAvmJRD4	Gia đình có con nhỏ
MANG ÁNH SÁNG lên vùng núi cho người nghèo. CĂN CHÒI CHỐNG ĐỔ NHƯ VẠN LÝ TRƯỜNG THÀNH. Tập 161	https://www.youtube.com/watch?v=RPQoSXrBsmg	Cuộc sống khó khăn
"The old lady SUDDENLY received a HUGE gift, and was overwhelmed when her DREAM came true. Episode..."	https://www.youtube.com/watch?v=sksGJdk5v-Q	Nhà mới
Choáng người với hành trình đi vào đoạn đường đá nhiều nhất vùng để làm nhà cho người nghèo. Tập 128	https://www.youtube.com/watch?v=zmjeJ_ktfQs	Nhà mới
"Sống trong CĂN CHÒI MỤC NÁT, 20 nhặt PHÂN BÒ để đổi gạo ăn. Tập 447"	https://www.youtube.com/watch?v=6s8nkpTMxZE	Cuộc sống khó khăn
TRẬN BÃO QUA ĐI để lại căn chòi THÊ THẢM cho 3 mẹ con nghèo khổ sống trong rừng. Tập 360	https://www.youtube.com/watch?v=krSAAkBMZRE	Gia đình có con nhỏ
CĂN CHÒI RÁCH NÁT..Và cuộc sống KHỔ CỰC của ÔNG CỤ BÀ nuôi hai ĐỨA CHÁU THƠ bị BỎ RƠI. Tập 111	https://www.youtube.com/watch?v=0ieYmqhx2Co	Người lớn tuổi
"Người đàn ông bỏ nhà lên núi sống cô độc 1 mình, phải ăn rau rừng khi không có gạo. Tập 419"	https://www.youtube.com/watch?v=or6dH1IroCE	Sống một mình
CĂN CHÒI SỤP ĐỔ. Thua cái CHUỒNG GÀ phải ăn đu đủ và rau rừng sống qua ngày. Tập 126	https://www.youtube.com/watch?v=0Re1YDegM7A	Sống một mình
“HÀNH TRÌNH CỰC KHỔ NHẤT” Lên đỉnh núi cao TRUY TÌM CĂN CHÒI RÁCH NÁT của 3 bà cháu. Tập 233	https://www.youtube.com/watch?v=PJQapRAEKa8	Cuộc sống khó khăn
"Sống trong căn chòi trong rừng sâu, cả gia đình CHĂN DÊ MƯỚN chỉ 2 nghìn đồng 1 con. Tập 234"	https://www.youtube.com/watch?v=N3ea94Ob5wc	Cuộc sống khó khăn
Cả đời không chồng con phải làm VẤT VẢ để nuôi người em TÂM THẦN. Tập 501	https://www.youtube.com/watch?v=qaxILnpSD0Y	Sống một mình
THỬ LÒNG cụ ông 92 tuổi và vô tình nghe được điều ước đau lòng vào cuối đời của cụ ông. Tập 230	https://www.youtube.com/watch?v=S0QfsWVbkiY	Người lớn tuổi
"Living in a ramshackle hut, being THREATENED every day by a MENTAL brother. Episode 516"	https://www.youtube.com/watch?v=ZV353kp_XjE	Cuộc sống khó khăn
"Cô gái trẻ OÀ KHÓC khi con thơ không có TAI, phải chịu khổ trên vùng đất KHẮC NGHIỆT. Tập 395"	https://www.youtube.com/watch?v=WLT6z8WcyRM	Gia đình có con nhỏ
TỰ LỰC CÁNH SINH..ÔNG CỤ BÀ hàng ngày phải đi nhặt PHÂN BÒ để có GẠO ăn. Tập 75	https://www.youtube.com/watch?v=UzrdYz1G-lA	Người lớn tuổi
TẬN CÙNG NỖI KHỔ..vì sợ hết gạo nên cả gia đình phải ăn BÔNG ĐU ĐỦ đắng hơn thuốc. Tập 70	https://www.youtube.com/watch?v=Slqg2wUYn1Q	Vấn đề sức khỏe
Ba bà cháu LANG THANG ĐI XIN ĂN..để có tiền cho cháu của mình đi học và ăn cơm. Tập 77	https://www.youtube.com/watch?v=t03XDD_IPFY	Cuộc sống khó khăn
"Người đàn ông cả đời SỢ HÃI phụ nữ, phải sống trong căn chòi nát cây cối đè sụp đổ. Tập 502"	https://www.youtube.com/watch?v=pW-OAG_C-gE	Sống một mình
BẤT NGỜ khi nhìn thấy cảnh hai mẹ con sống 15 năm trong HANG ĐÁ phải ăn lá ĐỦ ĐỦ sống qua ngày. #221	https://www.youtube.com/watch?v=zhhVi0j6yEY	Nhà đá
CỤ ÔNG sống trong căn chòi đầy MÙI HÔI đã bị lẫn..và mùa đông lạnh giá đang dần đến với ông. Tập 24	https://www.youtube.com/watch?v=1OxhDTjm4Fs	Sống một mình
“MẸ GIÀ BẬT KHÓC NỨC NỞ” khi nhận được căn nhà MƠ ƯỚC ở tuổi xế chiều. Tập 381	https://www.youtube.com/watch?v=3jH5pxOKsNU	Nhà mới
ÔNG CỤ BÀ còn hai mươi nghìn đồng..vẫn sẵn sàng GIÚP ĐỠ và cho cơm ăn. Tập 13	https://www.youtube.com/watch?v=k1M2oungOoQ	Người lớn tuổi
"Sống trong căn chòi vịt đầy THẢM THƯƠNG, người đàn ông bị liệt nửa người bởi căn bệnh này. Tập 493"	https://www.youtube.com/watch?v=yuwu6lBm3jg	Người lớn tuổi
3 mẹ con sống trong CĂN CHÒI BA VÁCH trên ngọn đồi nhỏ. Phải ăn rau rừng tránh đói qua ngày. Tập 226	https://www.youtube.com/watch?v=GlDrL0rZWDM	Vấn đề sức khỏe
"Nguồn nước còn quý hơn vàng, ước mơ của bà con raglai nghèo khổ nay đã được thực hiện. Tập 183"	https://www.youtube.com/watch?v=RXVoq1PfIT4	Hệ thống cấp nước
Người phụ nữ sống trong rừng VUI MỪNG như trúng số vừa có NHÀ và có GÀ để nuôi. Tập 372	https://www.youtube.com/watch?v=gQvNsAr3IYk	Nhà mới
"DREAMS come true at the age of 60, and the poor's continuous TEARS. Episode 510"	https://www.youtube.com/watch?v=EU2VHeJ7YOU	Nhà mới
Sống trong CĂN CHÒI RÁCH NÁT nghèo khổ đến mức phải tìm kiếm LÁ ĐU ĐỦ để sóng sót. Tập 224	https://www.youtube.com/watch?v=Em8HxDHi9tM	Sống một mình
NỖI KHỔ CỦA NGƯỜI ĐỒNG BÀO..BA MẸ CON ăn chung một chén canh khi về ĐÊM. Tập 92	https://www.youtube.com/watch?v=tENSO5nQJu4	Gia đình có con nhỏ
“BĂNG RỪNG VƯỢT NÚI“ để mang đến ƯỚC MƠ cho cậu bé nghèo sống trong rừng sâu. Tập 232	https://www.youtube.com/watch?v=_-VHdbF5zis	Cuộc sống khó khăn
“19 TUỔI BỊ CHỒNG BỎ RƠI GIỮA RỪNG” 2 mẹ con BẤT NGỜ đổi đời chỉ sau một đêm. Tập 382	https://www.youtube.com/watch?v=DaJTxAhmTDI	Nhà mới
BẤT NGỜ người phụ nữ lớn tuổi hơn 20 năm sống trên núi KHÔNG CHỒNG KHÔNG CON sinh sống qua ngày.#222	https://www.youtube.com/watch?v=ONRBgxt9hxc	Vấn đề sức khỏe
Hai Mẹ Con CỤ BÀ sống ẨN CƯ trong rừng..cuộc sống NGHÈO KHỔ của người MIỀN NÚI. Tập 63	https://www.youtube.com/watch?v=5PIS-KM-DxA	Người lớn tuổi
MỘT GIA ĐÌNH CÓ ĐÔNG CON NHẤT VÙNG..Sống trong CĂN CHÒI RÁCH NÁT gạo không có để ăn. Tập 89	https://www.youtube.com/watch?v=uq5r861HBzA	Cuộc sống khó khăn
SỐNG TRONG CĂN CHÒI RÁCH NÁT TẢ TƠI..Phải cho CON THƠ ăn RAU RỪNG sống qua ngày. Tập 114	https://www.youtube.com/watch?v=3ZpVzOmZbIo	Gia đình có con nhỏ
NGƯỜI CHỒNG VÔ LO..Để vợ con sống trong cảnh ĐÓI KHỔ phải ĂN NHỜ Ở ĐẬU. Tập 120	https://www.youtube.com/watch?v=jC1ir_uDc8w	Cha mẹ đơn thân
XÓT XA..cô bé nhỏ đi bằng BỐN CHÂN trong suốt nhiều năm vẫn TÍCH CỰC và vui vẻ trong cuộc sống Tập27	https://www.youtube.com/watch?v=Qjay2foyO9g	People with Disabilities
"Sống trong căn chòi sắp ĐỔ NÁT trên núi cao, ƯỚC MƠ có cá khô để mà ăn. Tập 442"	https://www.youtube.com/watch?v=TkgOmUsYFoc	Cuộc sống khó khăn
"Điều lo sợ nhất của bé gái 11 tuổi sống trên núi, sợ sẽ không còn cơ hội được đi đến trường. Tập 238"	https://www.youtube.com/watch?v=HdTQ8ln4iOM	Cuộc sống khó khăn
"Cuộc sống quá NGHÈO KHỔ, người phụ nữ phải đi nhặt VE CHAI về tận dụng làm nhà ở. Tập 428"	https://www.youtube.com/watch?v=Mpi9ISaZqTU	Gia đình có con nhỏ
SỐNG TRONG CĂN CHÒI KHÔNG KHÁC GÌ CHUỒNG BÒ..Bệnh đau không tiền mua thuốc ăn bắp thay cơm. Tập 103	https://www.youtube.com/watch?v=ereTRfKIwH4	Vấn đề sức khỏe
Xót Xa khi người phụ nữ nghèo khổ nhiều BỆNH TẬT nhất vùng núi.không có tiền trị bệnh. Tập 163	https://www.youtube.com/watch?v=vsev9VbyJnE	Vấn đề sức khỏe
Xót xa.THIẾU NỮ tuổi đôi mươi bị RUỒNG BỎ khi đang mang thai.Phải về quê nhặt phân bò nuôi con. 133	https://www.youtube.com/watch?v=iNjS3jgLMwQ	Cha mẹ đơn thân
CÙNG CHUNG SỐ PHẬN hai cô THIẾU NỮ nhận được những món quà to lớn đã mơ ước bấy lâu. Tập 158	https://www.youtube.com/watch?v=_hDEPDiVUzg	Nhà mới
Đến thăm lại CỤ ÔNG nằm BẤT ĐỘNG sống trong căn nhà đầy MÙI HÔI. Tập18	https://www.youtube.com/watch?v=qBuFH67L4Tk	Người lớn tuổi
Lời kể của cô THIẾU NỮ 20 tuổi..khi một CĂN BỆNH lạ đã cướp đi đứa con đầu lòng của cô ra đi mãi mãi	https://www.youtube.com/watch?v=kGLxFXL8Wak	Gia đình có con nhỏ
"Mảnh đời hẫm hiu của 2 chị em, chồng mất trên núi phải bỏ lại sự cô độc cho 2 chị em. Tập 184"	https://www.youtube.com/watch?v=KpZZfIxxd7A	Cuộc sống khó khăn
Gia đình đông con nhất vùng..SỐNG TRONG CĂN CHÒI RÁCH NÁT phải nằm dưới ĐẤT ngủ vì chật chổ. Tập 74	https://www.youtube.com/watch?v=1hoBG2pL2vI	Cuộc sống khó khăn
“NGƯỜI MẸ NHỎ TUỔI NHẤT MIỀN NÚI” bị chồng ruồng bỏ bất ngờ nhận quà lớn. Tập 423	https://www.youtube.com/watch?v=_WyoMwHYiIA	Cha mẹ đơn thân
"Ăn ngủ trong rừng, sống trong căn chòi TẢ TƠI, không có GẠO mà ăn. Tập 421"	https://www.youtube.com/watch?v=eVfSQfAyjx4	Người lớn tuổi
“NGƯỜI MẸ KHỜ TRẺ TUỔI NHẤT MIỀN NÚI” Ôm con thơ vào rừng trú ẩn đợi chồng về. Tập 389	https://www.youtube.com/watch?v=H_dcNDQH2lQ	Gia đình có con nhỏ
Bà cụ sống cô đơn trong núi vui mừng oà khóc vì lần đầu được nhận gạo trong đời. Tập 454	https://www.youtube.com/watch?v=kELSccx5GgU	Người lớn tuổi
CỤ BÀ thà NHỊN ĐÓI..không dám bán heo để mua gạo ăn.Nhưng cuối cùng lại bị KẺ XẤU lừa sạch. Tập 50	https://www.youtube.com/watch?v=KyWxUFoS5dI	Sống một mình
BẤT NGỜ 3 mẹ con được MTQ vượt hơn nửa vòng trái đất để đến tận nơi trao tặng căn nhà mơ ước.Tập 189	https://www.youtube.com/watch?v=9SfxF8ktmGQ	Nhà mới
Mảnh đời HẪM HIU của hai CỤ BÀ bị TẬT..hai chị em phải nương tựa nhau mà sống. Tập 52	https://www.youtube.com/watch?v=j3BygClzHIQ	Vấn đề sức khỏe
"Xót xa trước cảnh cháu nhỏ mồ côi,ông bà phải ăn lá ĐU ĐỦ sống để tiết kiệm nuôi cháu ăn học.Tập 235"	https://www.youtube.com/watch?v=y-iDQ04BPgw	Cuộc sống khó khăn
BẤT NGỜ..CỤ BÀ chăn bò đứng BẤT ĐỘNG và muốn bỏ bò tháo chạy khi gặp NGƯỜI LẠ. Tập 23	https://www.youtube.com/watch?v=mgQHyLsmceg	Sống một mình
"Mùng 1 TẾT: Cuộc sống KHỔ CỰC của gia đình nghèo trong căn chòi nhỏ, RẮN ĐỘC KHẮP NƠI. Tập 427"	https://www.youtube.com/watch?v=EiIxaknsQmY	Cuộc sống khó khăn
"Từ lúc người vợ quá cố qua đời, hai cha con ANH CƯỜNG chưa có được một bữa ăn ngon. Tập 200"	https://www.youtube.com/watch?v=RnEk45YjFQs	Cuộc sống khó khăn
Cực khổ nuôi con khi chồng bỏ rơi.Người phụ nữ bị xe tông khi đang đi làm kiếm tiền nuôi con.Tập 149	https://www.youtube.com/watch?v=38pJmHPYcKU	Cha mẹ đơn thân
CĂN CHÒI TRÚ ẨN bên dưới thung lũng sâu. NGƯỜI PHỤ NỮ phải đùm bọc con mình và người dì mù. Tập 157	https://www.youtube.com/watch?v=uVnYwcpK1c8	Cha mẹ đơn thân
BẤT NGỜ PHÁT HIỆN CĂN CHÒI RÁCH NÁT trên đỉnh núi khi đi tìm NGUỒN NƯỚC cho dân làng. Tập 162	https://www.youtube.com/watch?v=CsijoIv7qoU	Cuộc sống khó khăn
"Cả gia đình sống trong CĂN CHÒI RÁCH ước mơ có thịt để ăn, có nơi để ở. Tập 462"	https://www.youtube.com/watch?v=Pe7tEqflCT0	Gia đình có con nhỏ
Chồng qua đời bỏ lại 2 mẹ con sống khổ trong rừng với ƯỚC MƠ còn dang dở. Tập 416	https://www.youtube.com/watch?v=IIcgBCd8PuQ	Cha mẹ đơn thân
GIẢ VỜ BÁN CHIẾC XE ĐẠP 15 TRIỆU và bất ngờ với cách xử lý của người nghèo. Tập 432	https://www.youtube.com/watch?v=d-EzocUXqBA	Cuộc sống khó khăn
MẠNH THƯỜNG QUÂN vượt hơn nửa vòng trái đất để chứng kiến HANG ĐÁ nơi sống của 4 mẹ con. Tập 178	https://www.youtube.com/watch?v=6sle6b4mfK4	Nhà đá
Lên lưng chừng núi để sinh sống. Hai vợ chồng mang bệnh phải ăn ĐU ĐỦ quanh năm thay CƠM. Tập 130	https://www.youtube.com/watch?v=5ff8BHPKBPY	Cuộc sống khó khăn
“THIẾU NỮ” nhỏ tuổi nhất miền núi phải bồng con thơ vào rừng sâu để trú ẩn. Tập 369	https://www.youtube.com/watch?v=dUDXR8my264	Gia đình có con nhỏ
NGỠ NGÀNG khi nhìn thấy cụ ông NGƯỜI ẾCH nhặt phân bò để có tiền mua sữa cho cháu thơ. Tập 148	https://www.youtube.com/watch?v=I0hpJ4gJlFw	Người lớn tuổi
"Người chồng HÀNH HẠ VỢ CON rồi bất ngờ TỰ VẪN, người vợ phải cô độc vào rừ TRÚ ẨN. Tập 412"	https://www.youtube.com/watch?v=UmkS4pz1_U8	Sống một mình
BẤT NGỜ..Cuộc sống gia đình có 7 người con ĐỘT NGỘT tốt lên khi người mẹ vừa bỏ đi. Tập 122	https://www.youtube.com/watch?v=YgGzYr4xzYg	Nhà mới
"Cụ bà sống ẨN CƯ bên trong khu vực nhiều RẮN ĐỘC, phải đi xin ăn để TỒN TẠI. Tập 475"	https://www.youtube.com/watch?v=usEYNNkj7Pw	Người lớn tuổi
GIẢ VỜ lạc đường vào tận rừng sâu gặp trẻ em miền núi và CÁI KẾT đầy bất ngờ. Tập 483	https://www.youtube.com/watch?v=JBS7Wsy5aXk	Gia đình có con nhỏ
NGƯỜI PHỤ NỮ MẮC PHẢI BỆNH LẠ..ăn lá đu đủ quanh năm không có gạo mà ăn. Tập 61	https://www.youtube.com/watch?v=-8RXzen9BZw	Vấn đề sức khỏe
“3 MẸ CON CẢ ĐỜI SỐNG TRONG HANG ĐÁ” vui mừng khi thực hiện được ƯỚC MƠ chăn nuôi. Tập 457	https://www.youtube.com/watch?v=8qJylrEFT4U	Nhà đá
HÀNH TRÌNH MANG NGUỒN NƯỚC VỀ VỚI DÂN LÀNG. MÓN QUÀ TỪ ÂN NHÂN. Tập 500	https://www.youtube.com/watch?v=gkXdagrOrFY	Hệ thống cấp nước
XÓT XA..CỤ BÀ sống trong CĂN NHÀ hai vách dù bệnh đau vẫn cố gắng hốt phân bò để có gạo mà ăn.Tập 43	https://www.youtube.com/watch?v=1fqeqCTavcU	Vấn đề sức khỏe
RỢN NGƯỜI..với lời kể của CỤ ÔNG mắc CĂN BỆNH tâm thần chạy vào rừng sâu trong đêm. Tập 33	https://www.youtube.com/watch?v=wBl-1-cnBZU	People with Disabilities
